Mat Object: (p_) 2 MPI processes
  type: mpiaij
row 88: (88, 1.36099)  (114, -0.370013)  (203, -0.990972) 
row 89: (89, 1.89899)  (183, -0.454008)  (203, -0.454008)  (204, -0.990972) 
row 90: (90, 1.36099)  (204, -0.370013)  (205, -0.990972) 
row 91: (91, 1.89899)  (93, -0.454008)  (206, -0.990972)  (228, -0.454008) 
row 92: (92, 2.94767)  (104, -0.520672)  (207, -1.25232) 
row 93: (91, -0.454008)  (93, 2.)  (189, -0.454008)  (208, -1.09198) 
row 94: (94, 2.94767)  (207, -0.520672)  (209, -1.25232) 
row 95: (95, 1.85699)  (100, -0.412011)  (184, -0.454008)  (210, -0.990972) 
row 96: (86, -0.454008)  (96, 2.)  (97, -0.454008)  (211, -1.09198) 
row 97: (96, -0.454008)  (97, 1.85699)  (110, -0.412011)  (212, -0.990972) 
row 98: (98, 1.74552)  (201, -0.412011)  (212, -0.412011)  (213, -0.9215) 
row 99: (85, -0.454008)  (99, 1.89899)  (112, -0.454008)  (214, -0.990972) 
row 100: (95, -0.412011)  (100, 1.40298)  (215, -0.990972) 
row 101: (101, 2.)  (102, -0.454008)  (174, -0.454008)  (216, -1.09198) 
row 102: (101, -0.454008)  (102, 2.227)  (196, -0.520672)  (217, -1.25232) 
row 103: (61, -0.454008)  (103, 2.)  (194, -0.454008)  (218, -1.09198) 
row 104: (61, -0.454008)  (92, -0.520672)  (104, 2.227)  (219, -1.25232) 
row 105: (64, -0.454008)  (87, -0.454008)  (105, 2.)  (220, -1.09198) 
row 106: (106, 1.85699)  (190, -0.454008)  (202, -0.412011)  (221, -0.990972) 
row 107: (107, 1.85699)  (189, -0.454008)  (206, -0.412011)  (222, -0.990972) 
row 108: (108, 1.36099)  (210, -0.370013)  (223, -0.990972) 
row 109: (71, -0.454008)  (109, 1.89899)  (224, -0.990972)  (225, -0.454008) 
row 110: (97, -0.412011)  (110, 1.40298)  (225, -0.990972) 
row 111: (59, -0.454008)  (60, -0.454008)  (111, 2.)  (226, -1.09198) 
row 112: (99, -0.454008)  (112, 2.)  (180, -0.454008)  (227, -1.09198) 
row 113: (113, 2.)  (228, -1.09198) 
row 114: (88, -0.370013)  (114, 1.36099)  (229, -0.990972) 
row 115: (0, -1.09198)  (4, -0.454008)  (7, -0.454008)  (115, 2.) 
row 116: (116, 2.)  (122, -0.454008)  (133, -0.454008)  (344, -1.09198) 
row 117: (1, -1.09198)  (6, -0.454008)  (117, 2.)  (232, -0.454008) 
row 118: (2, -1.09198)  (118, 2.)  (121, -0.454008)  (124, -0.454008) 
row 119: (1, -0.454009)  (3, -1.09198)  (119, 2.)  (247, -0.454009) 
row 120: (4, -1.09198)  (9, -0.454008)  (120, 2.)  (126, -0.454008) 
row 121: (1, -0.454008)  (5, -1.09198)  (118, -0.454008)  (121, 2.) 
row 122: (6, -1.09198)  (116, -0.454008)  (122, 2.)  (134, -0.454008) 
row 123: (7, -1.09198)  (123, 2.)  (126, -0.454008)  (127, -0.454008) 
row 124: (8, -1.09198)  (9, -0.454008)  (118, -0.454008)  (124, 2.) 
row 125: (9, -1.09198)  (12, -0.454008)  (125, 2.)  (154, -0.454008) 
row 126: (10, -1.09198)  (120, -0.454008)  (123, -0.454008)  (126, 2.) 
row 127: (11, -1.09198)  (123, -0.454008)  (127, 2.)  (254, -0.454008) 
row 128: (12, -1.09198)  (128, 2.)  (141, -0.454008)  (156, -0.454008) 
row 129: (6, -0.454009)  (13, -1.09198)  (129, 2.)  (135, -0.454007) 
row 130: (13, -0.454009)  (14, -1.09198)  (20, -0.454009)  (130, 2.) 
row 131: (10, -0.454008)  (11, -0.454008)  (15, -1.09198)  (131, 2.) 
row 132: (16, -1.09198)  (132, 2.)  (149, -0.454008)  (362, -0.454008) 
row 133: (17, -1.09198)  (116, -0.454008)  (133, 2.)  (251, -0.454008) 
row 134: (17, -0.454008)  (18, -1.09198)  (122, -0.454008)  (134, 2.) 
row 135: (18, -0.454008)  (19, -1.09198)  (129, -0.454007)  (135, 2.) 
row 136: (19, -0.454008)  (20, -1.09198)  (136, 2.)  (137, -0.454008) 
row 137: (21, -1.09198)  (136, -0.454008)  (137, 2.)  (164, -0.454009) 
row 138: (22, -1.09198)  (34, -0.454008)  (138, 2.)  (142, -0.454008) 
row 139: (23, -1.09198)  (52, -0.454008)  (139, 2.)  (140, -0.454008) 
row 140: (24, -1.09198)  (53, -0.454008)  (139, -0.454008)  (140, 2.) 
row 141: (15, -0.454008)  (25, -1.09198)  (128, -0.454008)  (141, 2.) 
row 142: (15, -0.454008)  (26, -1.09198)  (138, -0.454008)  (142, 2.) 
row 143: (25, -0.454008)  (26, -0.454008)  (27, -1.09198)  (143, 2.) 
row 144: (14, -0.454008)  (28, -1.09198)  (29, -0.454008)  (144, 2.) 
row 145: (29, -1.09198)  (35, -0.454008)  (48, -0.454008)  (145, 2.) 
row 146: (30, -1.09198)  (33, -0.454008)  (146, 2.)  (175, -0.454008) 
row 147: (30, -0.454008)  (31, -1.09198)  (55, -0.454008)  (147, 2.) 
row 148: (14, -0.454008)  (24, -0.454008)  (32, -1.09198)  (148, 2.) 
row 149: (17, -0.454008)  (33, -1.09198)  (132, -0.454008)  (149, 2.) 
row 150: (34, -1.09198)  (150, 2.)  (167, -0.454008)  (406, -0.454008) 
row 151: (35, -1.09198)  (151, 2.)  (170, -0.454008)  (220, -0.454008) 
row 152: (16, -0.454008)  (36, -1.09198)  (37, -0.454008)  (152, 2.) 
row 153: (37, -1.09198)  (153, 2.)  (175, -0.454008)  (216, -0.454008) 
row 154: (23, -0.454008)  (38, -1.09198)  (125, -0.454008)  (154, 2.) 
row 155: (39, -1.09198)  (41, -0.454008)  (155, 2.)  (191, -0.454008) 
row 156: (40, -1.09198)  (128, -0.454008)  (156, 2.)  (159, -0.454008) 
row 157: (41, -1.09198)  (44, -0.454008)  (68, -0.454008)  (157, 2.) 
row 158: (42, -1.09198)  (51, -0.454008)  (67, -0.454008)  (158, 2.) 
row 159: (25, -0.454008)  (43, -1.09198)  (156, -0.454008)  (159, 2.) 
row 160: (44, -1.09198)  (47, -0.454008)  (160, 2.)  (185, -0.454008) 
row 161: (42, -0.454008)  (45, -1.09198)  (161, 2.)  (186, -0.454008) 
row 162: (27, -0.454008)  (43, -0.454008)  (46, -1.09198)  (162, 2.) 
row 163: (47, -1.09198)  (163, 2.)  (187, -0.454008)  (193, -0.454008) 
row 164: (48, -1.09198)  (49, -0.454008)  (137, -0.454009)  (164, 2.) 
row 165: (49, -1.09198)  (165, 2.)  (177, -0.454008)  (178, -0.454008) 
row 166: (48, -0.454009)  (50, -1.09198)  (62, -0.454009)  (166, 2.) 
row 167: (51, -1.09198)  (65, -0.454008)  (150, -0.454008)  (167, 2.) 
row 168: (52, -1.09198)  (53, -0.454008)  (168, 2.)  (182, -0.454008) 
row 169: (53, -1.09198)  (54, -0.454008)  (169, 2.)  (227, -0.454008) 
row 170: (28, -0.454008)  (54, -1.09198)  (151, -0.454008)  (170, 2.) 
row 171: (55, -1.09198)  (59, -0.454008)  (171, 2.)  (176, -0.454008) 
row 172: (21, -0.454008)  (55, -0.454008)  (56, -1.09198)  (172, 2.) 
row 173: (57, -1.09198)  (58, -0.454008)  (83, -0.454008)  (173, 2.) 
row 174: (58, -1.09198)  (82, -0.454008)  (101, -0.454008)  (174, 2.) 
row 175: (59, -1.09198)  (146, -0.454008)  (153, -0.454008)  (175, 2.) 
row 176: (60, -1.09198)  (171, -0.454008)  (176, 2.)  (218, -0.454008) 
row 177: (61, -1.09198)  (63, -0.454008)  (165, -0.454008)  (177, 2.) 
row 178: (62, -1.09198)  (165, -0.454008)  (178, 2.)  (179, -0.454008) 
row 179: (63, -1.09198)  (178, -0.454008)  (179, 2.)  (208, -0.454009) 
row 180: (54, -0.454008)  (64, -1.09198)  (112, -0.454008)  (180, 2.) 
row 181: (65, -1.09198)  (181, 2.)  (183, -0.454008)  (205, -0.454008) 
row 182: (66, -1.09198)  (168, -0.454008)  (182, 2.)  (191, -0.454008) 
row 183: (67, -1.09198)  (89, -0.454008)  (181, -0.454008)  (183, 2.) 
