Mat Object: (p_) 1 MPI process
  type: seqaij
row 174: (174, 1.36099)  (397, -0.370013)  (399, -0.990972) 
row 175: (173, -0.454008)  (175, 1.89899)  (344, -0.454008)  (400, -0.990972) 
row 176: (176, 1.89899)  (355, -0.454008)  (399, -0.454008)  (401, -0.990972) 
row 177: (177, 1.89899)  (182, -0.454008)  (402, -0.990972)  (447, -0.454008) 
row 178: (178, 2.94767)  (403, -1.25232)  (409, -0.520672) 
row 179: (49, -0.454008)  (81, -0.454008)  (179, 2.)  (404, -1.09198) 
row 180: (180, 2.94767)  (209, -0.520672)  (405, -1.25232) 
row 181: (127, -0.454008)  (181, 1.85699)  (198, -0.412011)  (406, -0.990972) 
row 182: (177, -0.454008)  (182, 2.)  (371, -0.454008)  (407, -1.09198) 
row 183: (183, 2.94767)  (405, -0.520672)  (408, -1.25232) 
row 184: (184, 3.01433)  (203, -0.587335)  (409, -1.25232) 
row 185: (185, 1.85699)  (205, -0.412011)  (360, -0.454008)  (410, -0.990972) 
row 186: (186, 1.40298)  (200, -0.412011)  (411, -0.990972) 
row 187: (187, 2.)  (192, -0.454008)  (370, -0.454008)  (412, -1.09198) 
row 188: (188, 1.89899)  (411, -0.454008)  (412, -0.454008)  (413, -0.990972) 
row 189: (189, 1.89899)  (215, -0.454008)  (370, -0.454008)  (414, -0.990972) 
row 190: (169, -0.454008)  (190, 2.)  (191, -0.454008)  (415, -1.09198) 
row 191: (190, -0.454008)  (191, 1.85699)  (218, -0.412011)  (416, -0.990972) 
row 192: (187, -0.454008)  (192, 1.89899)  (194, -0.454009)  (417, -0.990972) 
row 193: (193, 1.74552)  (394, -0.412011)  (416, -0.412011)  (418, -0.9215) 
row 194: (192, -0.454009)  (194, 1.78752)  (413, -0.412011)  (419, -0.921501) 
row 195: (158, -0.412011)  (195, 1.40298)  (420, -0.990972) 
row 196: (196, 2.)  (361, -0.454008)  (365, -0.454008)  (421, -1.09198) 
row 197: (148, -0.454008)  (197, 2.)  (387, -0.454008)  (422, -1.09198) 
row 198: (181, -0.412011)  (198, 1.40298)  (423, -0.990972) 
row 199: (199, 1.40298)  (423, -0.412011)  (424, -0.990972) 
row 200: (125, -0.454008)  (186, -0.412011)  (200, 1.85699)  (425, -0.990972) 
row 201: (80, -0.454009)  (145, -0.454008)  (201, 2.)  (426, -1.09198) 
row 202: (202, 1.36099)  (406, -0.370013)  (427, -0.990972) 
row 203: (184, -0.587335)  (203, 3.01433)  (428, -1.25232) 
row 204: (168, -0.454008)  (204, 1.89899)  (221, -0.454008)  (429, -0.990972) 
row 205: (185, -0.412011)  (205, 1.40298)  (430, -0.990972) 
row 206: (206, 2.)  (207, -0.454008)  (341, -0.454008)  (431, -1.09198) 
row 207: (206, -0.454008)  (207, 2.227)  (382, -0.520672)  (432, -1.25232) 
row 208: (121, -0.454008)  (208, 2.)  (380, -0.454008)  (433, -1.09198) 
row 209: (121, -0.454008)  (180, -0.520672)  (209, 2.227)  (434, -1.25232) 
row 210: (131, -0.454008)  (170, -0.454008)  (210, 2.)  (435, -1.09198) 
row 211: (211, 1.85699)  (372, -0.454008)  (395, -0.412011)  (436, -0.990972) 
row 212: (212, 1.85699)  (371, -0.454008)  (402, -0.412011)  (437, -0.990972) 
row 213: (213, 1.85699)  (375, -0.454008)  (388, -0.412011)  (438, -0.990972) 
row 214: (115, -0.454008)  (214, 2.)  (389, -0.454008)  (439, -1.09198) 
row 215: (189, -0.454008)  (215, 1.89899)  (368, -0.454008)  (440, -0.990972) 
row 216: (216, 1.36099)  (410, -0.370013)  (441, -0.990972) 
row 217: (139, -0.454008)  (217, 1.89899)  (442, -0.990972)  (443, -0.454008) 
row 218: (191, -0.412011)  (218, 1.40298)  (443, -0.990972) 
row 219: (117, -0.454008)  (118, -0.454008)  (219, 2.)  (444, -1.09198) 
row 220: (120, -0.454008)  (220, 2.)  (302, -0.454008)  (445, -1.09198) 
row 221: (204, -0.454008)  (221, 2.)  (356, -0.454008)  (446, -1.09198) 
row 222: (222, 2.)  (447, -1.09198) 
row 223: (171, -0.370013)  (223, 1.36099)  (448, -0.990972) 
row 224: (224, 2.84666)  (428, -0.520672)  (449, -1.15131) 
row 225: (0, -1.09198)  (11, -0.454008)  (19, -0.454008)  (225, 2.) 
row 226: (1, -1.09199)  (4, -0.45401)  (30, -0.454009)  (226, 2.) 
row 227: (1, -0.454009)  (2, -1.09198)  (12, -0.454007)  (227, 2.) 
row 228: (3, -1.09198)  (30, -0.454007)  (228, 2.)  (231, -0.454008) 
row 229: (3, -0.454008)  (4, -1.09198)  (229, 2.)  (240, -0.454009) 
row 230: (5, -1.09198)  (230, 2.)  (243, -0.454008)  (269, -0.454008) 
row 231: (6, -1.09198)  (18, -0.454008)  (228, -0.454008)  (231, 2.) 
row 232: (7, -1.09198)  (232, 2.)  (238, -0.454008)  (251, -0.454008) 
