Mat Object: (p_) 1 MPI process
  type: seqaij
row 194: (138, -0.575675)  (194, 1.67024)  (525, -0.547319)  (647, -0.547251) 
row 195: (54, -0.446867)  (195, 1.39094)  (312, -0.432363)  (369, -0.511711) 
row 196: (164, -0.339988)  (196, 1.15789)  (264, -0.327839)  (312, -0.490062) 
row 197: (197, 1.26433)  (564, -0.302634)  (593, -0.460341)  (682, -0.501359) 
row 198: (193, -0.527568)  (198, 1.21299)  (308, -0.358598)  (564, -0.326823) 
row 199: (6, -0.78646)  (199, 1.80503)  (370, -0.616663)  (557, -0.40191) 
row 200: (31, -0.493074)  (162, -0.432634)  (200, 1.55595)  (370, -0.630245) 
row 201: (52, -0.383791)  (201, 1.15022)  (479, -0.507733)  (595, -0.258694) 
row 202: (202, 1.1496)  (204, -0.367804)  (527, -0.413356)  (595, -0.36844) 
row 203: (203, 1.46732)  (319, -0.347611)  (463, -0.489421)  (503, -0.630287) 
row 204: (202, -0.367804)  (204, 1.2003)  (225, -0.355669)  (319, -0.476829) 
row 205: (85, -0.199924)  (86, -0.478406)  (205, 1.17561)  (592, -0.497281) 
row 206: (130, -0.463396)  (206, 1.82623)  (504, -0.757039)  (559, -0.605797) 
row 207: (191, -0.393018)  (207, 1.18007)  (305, -0.451044)  (323, -0.336005) 
row 208: (82, -0.381074)  (208, 1.31377)  (278, -0.408338)  (357, -0.524358) 
row 209: (31, -0.455915)  (209, 1.3923)  (372, -0.518191)  (630, -0.418191) 
row 210: (210, 1.24392)  (471, -0.457616)  (528, -0.424623)  (684, -0.361677) 
row 211: (41, -0.391871)  (85, -0.318434)  (87, -0.217375)  (211, 0.927679) 
row 212: (114, -0.325525)  (115, -0.477968)  (212, 1.08396)  (253, -0.280469) 
row 213: (213, 1.19992)  (241, -0.407661)  (253, -0.47503)  (644, -0.31723) 
row 214: (82, -0.369243)  (156, -0.406673)  (214, 1.22466)  (375, -0.448739) 
row 215: (129, -0.340667)  (215, 1.32874)  (607, -0.42835)  (631, -0.559724) 
row 216: (100, -0.51512)  (216, 1.62191)  (247, -0.547758)  (341, -0.559035) 
row 217: (161, -0.391626)  (217, 1.31877)  (218, -0.510596)  (591, -0.416548) 
row 218: (60, -0.482249)  (217, -0.510596)  (218, 1.39793)  (354, -0.405089) 
row 219: (219, 1.24941)  (220, -0.389399)  (334, -0.448859)  (669, -0.411154) 
row 220: (117, -0.447887)  (219, -0.389399)  (220, 1.18634)  (259, -0.349054) 
row 221: (28, -0.618074)  (221, 1.6321)  (437, -0.449403)  (659, -0.564626) 
row 222: (222, 1.5182)  (572, -0.533552)  (584, -0.528263)  (669, -0.456383) 
row 223: (188, -0.41012)  (223, 1.35257)  (318, -0.354867)  (355, -0.587583) 
row 224: (105, -0.46377)  (224, 1.29272)  (321, -0.408033)  (661, -0.420917) 
row 225: (204, -0.355669)  (225, 1.30801)  (295, -0.495306)  (321, -0.45704) 
row 226: (182, -0.384875)  (226, 1.69424)  (410, -0.651516)  (478, -0.657852) 
row 227: (151, -0.332168)  (227, 1.40809)  (409, -0.426174)  (525, -0.649748) 
row 228: (159, -0.388024)  (228, 0.910469)  (328, -0.30124)  (340, -0.221205) 
row 229: (78, -0.491114)  (229, 1.26257)  (265, -0.393896)  (328, -0.377561) 
row 230: (230, 1.80183)  (231, -0.51215)  (495, -0.737828)  (614, -0.551848) 
row 231: (163, -0.729243)  (230, -0.51215)  (231, 1.78265)  (589, -0.54126) 
row 232: (34, -0.51152)  (232, 1.50448)  (494, -0.65312)  (588, -0.339841) 
row 233: (33, -0.28921)  (156, -0.254204)  (233, 0.78019)  (377, -0.236776) 
row 234: (123, -0.31449)  (234, 1.13614)  (379, -0.384655)  (611, -0.436998) 
row 235: (235, 1.41516)  (294, -0.399992)  (379, -0.509166)  (389, -0.506002) 
row 236: (236, 1.18383)  (347, -0.360567)  (517, -0.354089)  (597, -0.469178) 
row 237: (237, 1.47846)  (354, -0.598368)  (517, -0.492968)  (579, -0.387126) 
row 238: (79, -0.39923)  (238, 1.19192)  (285, -0.459349)  (332, -0.333339) 
row 239: (47, -0.379299)  (164, -0.2747)  (239, 1.14888)  (568, -0.49488) 
row 240: (48, -0.249641)  (240, 0.948689)  (302, -0.337658)  (349, -0.36139) 
row 241: (9, -0.337346)  (10, -0.306398)  (213, -0.407661)  (241, 1.05141) 
row 242: (134, -0.343616)  (242, 1.10834)  (269, -0.490808)  (519, -0.27392) 
row 243: (3, -0.380074)  (179, -0.572341)  (243, 1.53626)  (306, -0.583845) 
row 244: (63, -0.395419)  (244, 1.33688)  (306, -0.519354)  (309, -0.422111) 
row 245: (74, -0.525638)  (245, 1.61006)  (289, -0.48243)  (342, -0.601993) 
row 246: (11, -0.428079)  (94, -0.254006)  (246, 1.10268)  (248, -0.420594) 
row 247: (94, -0.34531)  (216, -0.547758)  (247, 1.3523)  (335, -0.459229) 
row 248: (246, -0.420594)  (248, 1.21559)  (335, -0.266386)  (353, -0.528606) 
row 249: (249, 1.49569)  (302, -0.449633)  (541, -0.579951)  (582, -0.46611) 
row 250: (69, -0.408134)  (250, 1.23742)  (293, -0.31343)  (302, -0.51586) 
row 251: (126, -0.407295)  (135, -0.265885)  (251, 1.01586)  (519, -0.34268) 
row 252: (36, -0.486994)  (67, -0.403385)  (252, 1.25377)  (537, -0.36339) 
row 253: (165, -0.303038)  (212, -0.280469)  (213, -0.47503)  (253, 1.05854) 
row 254: (125, -0.553021)  (146, -0.519302)  (254, 1.43333)  (535, -0.361009) 
row 255: (120, -0.249748)  (255, 1.05914)  (276, -0.433079)  (560, -0.376311) 
row 256: (256, 1.33389)  (408, -0.294737)  (427, -0.550348)  (480, -0.488807) 
row 257: (257, 1.51494)  (448, -0.508862)  (501, -0.567691)  (634, -0.438388) 
row 258: (258, 1.31371)  (326, -0.422802)  (567, -0.295818)  (634, -0.595092) 
row 259: (107, -0.403886)  (220, -0.349054)  (259, 1.16417)  (287, -0.411234) 
row 260: (106, -0.318655)  (260, 1.12164)  (432, -0.432167)  (471, -0.370816) 
row 261: (261, 1.16015)  (363, -0.498865)  (536, -0.380435)  (537, -0.28085) 
row 262: (8, -0.535575)  (53, -0.405613)  (262, 1.46928)  (367, -0.528094) 
row 263: (263, 1.26515)  (303, -0.277577)  (311, -0.589675)  (622, -0.3979) 
row 264: (47, -0.175491)  (48, -0.323996)  (196, -0.327839)  (264, 0.827325) 
row 265: (38, -0.522875)  (229, -0.393896)  (265, 1.36281)  (327, -0.446042) 
row 266: (37, -0.488933)  (38, -0.477339)  (266, 1.42507)  (351, -0.458802) 
row 267: (267, 1.50351)  (277, -0.516228)  (357, -0.384674)  (373, -0.602605) 
row 268: (268, 1.56077)  (307, -0.574935)  (374, -0.603046)  (545, -0.382792) 
row 269: (103, -0.386699)  (242, -0.490808)  (269, 1.23364)  (271, -0.356133) 
row 270: (28, -0.576115)  (270, 1.61742)  (539, -0.501357)  (577, -0.539951) 
row 271: (102, -0.482008)  (269, -0.356133)  (271, 1.2265)  (348, -0.388359) 
row 272: (67, -0.546352)  (272, 1.36565)  (290, -0.34229)  (612, -0.477011) 
row 273: (55, -0.430668)  (273, 1.33234)  (496, -0.463376)  (548, -0.4383) 
row 274: (65, -0.389871)  (274, 1.38549)  (335, -0.504493)  (573, -0.491128) 
row 275: (131, -0.403387)  (142, -0.300117)  (275, 0.970338)  (558, -0.266834) 
row 276: (121, -0.470072)  (255, -0.433079)  (276, 1.28458)  (604, -0.38143) 
row 277: (267, -0.516228)  (277, 1.53082)  (304, -0.470358)  (307, -0.544231) 
row 278: (208, -0.408338)  (278, 1.28138)  (304, -0.43284)  (530, -0.440207) 
row 279: (18, -0.357333)  (279, 1.24132)  (281, -0.393862)  (591, -0.490124) 
row 280: (59, -0.444246)  (60, -0.516428)  (280, 1.37939)  (579, -0.418713) 
row 281: (17, -0.383368)  (279, -0.393862)  (281, 1.28254)  (354, -0.505309) 
row 282: (12, -0.188187)  (95, -0.264003)  (282, 0.781038)  (346, -0.328848) 
row 283: (88, -0.453686)  (283, 1.40225)  (284, -0.44616)  (315, -0.502401) 
row 284: (283, -0.44616)  (284, 1.62631)  (341, -0.58858)  (573, -0.591568) 
row 285: (96, -0.33807)  (238, -0.459349)  (285, 1.13711)  (359, -0.339696) 
row 286: (7, -0.487208)  (169, -0.419547)  (170, -0.489338)  (286, 1.39609) 
row 287: (259, -0.411234)  (287, 1.33234)  (508, -0.461024)  (528, -0.460086) 
row 288: (71, -0.271681)  (72, -0.379301)  (288, 1.14411)  (591, -0.493129) 
row 289: (73, -0.47418)  (245, -0.48243)  (289, 1.26694)  (345, -0.310329) 
row 290: (272, -0.34229)  (290, 1.22082)  (345, -0.4748)  (347, -0.403734) 
row 291: (190, -0.468804)  (291, 1.46854)  (292, -0.390012)  (368, -0.609722) 
row 292: (291, -0.390012)  (292, 1.05781)  (323, -0.388145)  (586, -0.279656) 
row 293: (250, -0.31343)  (293, 1.45187)  (300, -0.562016)  (350, -0.576425) 
row 294: (58, -0.39879)  (235, -0.399992)  (294, 1.25186)  (532, -0.453073) 
row 295: (43, -0.350558)  (225, -0.495306)  (295, 1.1032)  (320, -0.257336) 
row 296: (50, -0.412221)  (296, 1.23428)  (549, -0.391127)  (604, -0.430931) 
row 297: (31, -0.370519)  (186, -0.505923)  (297, 1.29172)  (676, -0.415277) 
row 298: (68, -0.389224)  (73, -0.360576)  (137, -0.584022)  (298, 1.33382) 
row 299: (136, -0.214719)  (137, -0.403349)  (299, 0.847525)  (617, -0.229457) 
row 300: (293, -0.562016)  (300, 1.23663)  (361, -0.378659)  (580, -0.295958) 
row 301: (114, -0.295383)  (147, -0.433661)  (165, -0.277787)  (301, 1.00683) 
row 302: (240, -0.337658)  (249, -0.449633)  (250, -0.51586)  (302, 1.30315) 
row 303: (69, -0.384759)  (263, -0.277577)  (303, 1.03866)  (580, -0.376321) 
row 304: (149, -0.469433)  (277, -0.470358)  (278, -0.43284)  (304, 1.37263) 
row 305: (207, -0.451044)  (305, 1.18453)  (324, -0.340869)  (357, -0.392621) 
row 306: (243, -0.583845)  (244, -0.519354)  (306, 1.52923)  (374, -0.426032) 
row 307: (118, -0.482267)  (268, -0.574935)  (277, -0.544231)  (307, 1.60143) 
row 308: (198, -0.358598)  (308, 1.15603)  (332, -0.474812)  (593, -0.322617) 
